x	y	err
2.929292929292929282e-01 2.916771364131247992e+02 1.487030647248490709e+02
3.030303030303030387e-01 3.068763478172705845e+02 1.535441649724498632e+02
3.131313131313131493e-01 3.332482233087831673e+02 1.743052460612810819e+02
3.232323232323232598e-01 3.622211273580784905e+02 1.859916089368904863e+02
3.333333333333333703e-01 3.713220537496920315e+02 1.872322316815967724e+02
3.434343434343434809e-01 5.749812012116226470e+02 4.897690593649170410e+02
3.535353535353535914e-01 7.562628980272247645e+02 8.336080340024246880e+02
3.636363636363636465e-01 7.660444090990004042e+02 8.196153673427792228e+02
3.737373737373737570e-01 7.753026926284261435e+02 8.024853495367709684e+02
3.838383838383838675e-01 7.933419381130335069e+02 7.856944233959164876e+02
3.939393939393939781e-01 7.919484899331706629e+02 7.221429304110170051e+02
4.040404040404040886e-01 7.933022860502956064e+02 6.806225839746477959e+02
4.141414141414141992e-01 7.983649809149956127e+02 6.576559853480827087e+02
4.242424242424242542e-01 8.048891708101833729e+02 6.302342095200084486e+02
4.343434343434343647e-01 8.303770262219262577e+02 6.282391618483128468e+02
4.444444444444444753e-01 8.484560283801907872e+02 6.236420371828774023e+02
4.545454545454545858e-01 8.623142044911320454e+02 6.060965384555420314e+02
4.646464646464646964e-01 8.666603167569652442e+02 5.802317188691540650e+02
4.747474747474748069e-01 8.757656794907951507e+02 5.570666645237811281e+02
4.848484848484848619e-01 9.062353112917795670e+02 5.655964007788923027e+02
4.949494949494949725e-01 9.200025349675810276e+02 5.521561139662208006e+02
5.050505050505050830e-01 9.496928671286104873e+02 5.643451574105057489e+02
5.151515151515152491e-01 9.742655051406933353e+02 5.669213857899579807e+02
5.252525252525253041e-01 9.978740508868944517e+02 5.607885768597914193e+02
5.353535353535353591e-01 1.019210084599783045e+03 5.770373268763712531e+02
5.454545454545455252e-01 1.035589253724698438e+03 5.958062295703149402e+02
5.555555555555555802e-01 1.058692338849036560e+03 6.207643371793518554e+02
5.656565656565657463e-01 1.086801166312462328e+03 6.520486684983775376e+02
5.757575757575758013e-01 1.130682866279576047e+03 6.875317930425702571e+02
5.858585858585858563e-01 1.160260272222639514e+03 7.238568847050526074e+02
5.959595959595960224e-01 1.206304354771389853e+03 7.575746700342999702e+02
6.060606060606060774e-01 1.243618326057192689e+03 7.725528025741841702e+02
6.161616161616162435e-01 1.295658759858871008e+03 8.038003911217937230e+02
6.262626262626262985e-01 1.363438165285904006e+03 8.772756623172218724e+02
6.363636363636364646e-01 1.419383774289342909e+03 9.269795288001263316e+02
6.464646464646465196e-01 1.449353261532621445e+03 9.513460778999134391e+02
6.565656565656565746e-01 1.492295370729123306e+03 9.975385363733687427e+02
6.666666666666667407e-01 1.551202179247175764e+03 1.060299870615461714e+03
6.767676767676767957e-01 1.622394252840814943e+03 1.122389677160977044e+03
6.868686868686869618e-01 1.686180926807351398e+03 1.175713191157093434e+03
6.969696969696970168e-01 1.732807449501763813e+03 1.216333912527251641e+03
7.070707070707071829e-01 1.808255348653093279e+03 1.273501801409109476e+03
7.171717171717172379e-01 1.864610549449077553e+03 1.315366105450043278e+03
7.272727272727272929e-01 1.940555787752748756e+03 1.345528758291944541e+03
7.373737373737374590e-01 1.985916972167045060e+03 1.370008491674191646e+03
7.474747474747475140e-01 2.053457925917196462e+03 1.403579975262429343e+03
7.575757575757576801e-01 2.127609289342750344e+03 1.442049364836665745e+03
7.676767676767677351e-01 2.266676923853516200e+03 1.451955546363497433e+03
7.777777777777777901e-01 2.340259468868310705e+03 1.502556487620548069e+03
7.878787878787879562e-01 2.419886965252439040e+03 1.584781829234411362e+03
7.979797979797980112e-01 2.491546716568359443e+03 1.600951110232749670e+03
8.080808080808081773e-01 2.599795555697646250e+03 1.645781797231244354e+03
8.181818181818182323e-01 2.697725934796719685e+03 1.681145932686730930e+03
8.282828282828283983e-01 2.774247114576201511e+03 1.704010131991516118e+03
8.383838383838384534e-01 2.854493581760938014e+03 1.754573978562375032e+03
8.484848484848485084e-01 2.975627219972469902e+03 1.802395396812226181e+03
8.585858585858586745e-01 3.114484672839837003e+03 1.838039001265367688e+03
8.686868686868687295e-01 3.217911782010254683e+03 1.851606958641595838e+03
8.787878787878788955e-01 3.335873545712296163e+03 1.881903422792030142e+03
8.888888888888889506e-01 3.468820206263027558e+03 1.919025978426006986e+03
8.989898989898991166e-01 3.596808076267253000e+03 1.935014871767702516e+03
9.090909090909091717e-01 3.670616303552360932e+03 1.966172896557843842e+03
9.191919191919192267e-01 3.790492084837592756e+03 1.990881527774069582e+03
9.292929292929293927e-01 3.910482609232001323e+03 2.018845072555165643e+03
9.393939393939394478e-01 4.054252287289737524e+03 2.096713648144161652e+03
9.494949494949496138e-01 4.178600392091400863e+03 2.171519000653071544e+03
9.595959595959596689e-01 4.321968538681479004e+03 2.231804090422271656e+03
9.696969696969697239e-01 4.430997332723770342e+03 2.313289558278865115e+03
9.797979797979798899e-01 4.546843447484655371e+03 2.359206364286780627e+03
9.898989898989899450e-01 4.664594203581302281e+03 2.406234713723226378e+03
1.000000000000000000e+00 4.705915878197687562e+03 2.442904717893635279e+03
