x	y	err
267.049009 0.659623 0.040273
268.276913 0.659216 0.040604
269.464138 0.658804 0.040921
270.632589 0.658474 0.041224
271.818548 0.658164 0.041510
272.994712 0.657895 0.041771
274.164018 0.657675 0.042015
275.330620 0.657501 0.042238
276.506269 0.657394 0.042446
277.680870 0.657400 0.042632
278.855617 0.657506 0.042800
280.064466 0.657696 0.042952
281.278473 0.657992 0.043084
282.449128 0.658347 0.043203
283.616257 0.658708 0.043306
284.845361 0.659078 0.043387
286.029704 0.659513 0.043453
287.255063 0.659986 0.043506
288.436329 0.660445 0.043548
289.626389 0.660895 0.043571
290.821597 0.661351 0.043573
291.999452 0.661757 0.043555
293.167667 0.662115 0.043517
294.352771 0.662440 0.043464
295.566370 0.662681 0.043392
296.774661 0.662813 0.043308
298.014385 0.662844 0.043203
299.251261 0.662760 0.043083
300.483393 0.662541 0.042949
301.736527 0.662164 0.042800
302.916548 0.661644 0.042646
304.118131 0.661019 0.042481
305.344507 0.660278 0.042296
306.545269 0.659434 0.042103
307.763377 0.658489 0.041898
308.998625 0.657424 0.041688
310.221495 0.656303 0.041463
311.419672 0.655156 0.041226
312.610064 0.653978 0.040983
313.830471 0.652787 0.040732
315.023197 0.651590 0.040486
316.252048 0.650386 0.040252
317.479601 0.649227 0.040012
318.681081 0.648100 0.039777
319.878590 0.647117 0.039542
321.101504 0.646295 0.039313
322.287402 0.645613 0.039085
323.493496 0.645108 0.038862
324.724249 0.644763 0.038646
325.939291 0.644645 0.038426
327.167126 0.644727 0.038214
328.379794 0.644967 0.038009
329.570135 0.645444 0.037813
330.759752 0.646121 0.037617
331.948230 0.647022 0.037424
333.193997 0.648097 0.037238
334.449455 0.649357 0.037050
335.641200 0.650790 0.036867
336.851583 0.652395 0.036686
338.070580 0.654131 0.036508
339.305406 0.655966 0.036338
340.506311 0.657910 0.036185
341.717620 0.659898 0.036048
342.952383 0.661916 0.035921
344.142508 0.663989 0.035808
345.391805 0.666036 0.035722
346.602785 0.668048 0.035664
347.816614 0.670016 0.035628
349.063456 0.671983 0.035615
350.284857 0.673889 0.035622
351.510095 0.675701 0.035650
352.706404 0.677409 0.035688
353.903784 0.679008 0.035743
355.124538 0.680526 0.035808
356.328009 0.681954 0.035873
357.566656 0.683306 0.035939
358.786951 0.684578 0.036008
359.994733 0.685765 0.036075
361.244328 0.686859 0.036137
362.496975 0.687858 0.036193
363.712944 0.688753 0.036239
364.949456 0.689543 0.036279
366.154267 0.690252 0.036313
367.341250 0.690923 0.036340
368.532081 0.691519 0.036361
369.741542 0.692024 0.036378
370.957286 0.692465 0.036399
372.186315 0.692809 0.036429
373.421420 0.693102 0.036463
374.641563 0.693328 0.036500
375.852319 0.693489 0.036543
377.073553 0.693630 0.036589
378.324415 0.693690 0.036656
379.604361 0.693709 0.036740
380.821502 0.693667 0.036840
382.036097 0.693596 0.036950
383.223912 0.693525 0.037074
384.435533 0.693436 0.037208
385.667424 0.693350 0.037350
386.895003 0.693238 0.037506
388.135959 0.693128 0.037663
389.389793 0.693051 0.037823
390.639312 0.692966 0.037990
391.839306 0.692872 0.038161
393.023787 0.692756 0.038331
394.217881 0.692640 0.038497
395.451966 0.692502 0.038662
396.673322 0.692357 0.038817
397.890325 0.692205 0.038962
399.097879 0.692043 0.039095
400.321569 0.691879 0.039214
401.569961 0.691739 0.039316
402.797442 0.691607 0.039404
404.021642 0.691493 0.039481
405.299441 0.691373 0.039540
406.528679 0.691289 0.039581
407.750577 0.691177 0.039612
408.976443 0.691074 0.039632
410.239905 0.690984 0.039639
411.483133 0.690943 0.039639
412.715283 0.690912 0.039631
413.967533 0.690929 0.039617
415.222392 0.691020 0.039594
416.480612 0.691185 0.039568
417.747398 0.691406 0.039546
418.965126 0.691677 0.039526
420.168408 0.691995 0.039509
421.388910 0.692349 0.039499
422.621666 0.692768 0.039489
423.840007 0.693273 0.039475
425.084626 0.693851 0.039465
426.304663 0.694466 0.039456
427.517823 0.695113 0.039453
428.744162 0.695759 0.039449
429.988251 0.696454 0.039449
431.235541 0.697245 0.039441
432.502649 0.698061 0.039431
433.778035 0.698923 0.039412
435.003286 0.699812 0.039382
436.218466 0.700758 0.039336
437.458339 0.701747 0.039268
438.733914 0.702735 0.039183
439.977952 0.703736 0.039075
441.208053 0.704771 0.038936
442.456703 0.705853 0.038770
443.683856 0.706955 0.038574
444.901991 0.708101 0.038340
446.113485 0.709291 0.038070
447.386164 0.710494 0.037770
448.641715 0.711739 0.037442
449.933002 0.713051 0.037096
451.210856 0.714375 0.036719
452.439422 0.715699 0.036327
453.699086 0.716999 0.035918
454.911999 0.718285 0.035498
456.148533 0.719521 0.035070
457.409143 0.720697 0.034640
458.665806 0.721803 0.034212
459.886710 0.722796 0.033793
461.098668 0.723676 0.033394
462.312440 0.724422 0.033006
463.531053 0.725020 0.032640
464.781228 0.725505 0.032298
466.024391 0.725862 0.031983
467.280441 0.726034 0.031694
468.551614 0.726042 0.031429
469.794768 0.725893 0.031189
471.036263 0.725516 0.030974
472.293660 0.724956 0.030791
473.566944 0.724217 0.030634
474.823900 0.723264 0.030504
476.048611 0.722126 0.030397
477.303290 0.720823 0.030313
478.656798 0.719373 0.030253
479.976629 0.717784 0.030214
481.256513 0.716131 0.030203
482.517879 0.714364 0.030210
483.780968 0.712532 0.030228
485.019726 0.710632 0.030267
486.300982 0.708683 0.030327
487.559233 0.706701 0.030397
488.836686 0.704701 0.030476
490.125860 0.702709 0.030557
491.400532 0.700719 0.030636
492.631345 0.698778 0.030722
493.846629 0.696868 0.030813
495.115700 0.695003 0.030890
496.402278 0.693228 0.030965
497.687004 0.691541 0.031030
498.970000 0.689950 0.031092
500.230614 0.688481 0.031145
501.500007 0.687132 0.031187
502.781364 0.685899 0.031220
504.090414 0.684793 0.031247
505.348177 0.683813 0.031263
506.562407 0.682978 0.031274
507.796635 0.682268 0.031285
509.047045 0.681689 0.031293
510.336085 0.681259 0.031304
511.612462 0.680986 0.031313
512.874914 0.680783 0.031326
514.141657 0.680733 0.031359
515.399605 0.680849 0.031404
516.668406 0.681090 0.031468
517.887346 0.681420 0.031552
519.111835 0.681856 0.031655
520.346509 0.682358 0.031764
521.556698 0.682882 0.031893
522.789443 0.683479 0.032049
524.054826 0.684098 0.032213
525.285585 0.684731 0.032395
526.556142 0.685314 0.032583
527.834473 0.685843 0.032773
529.099657 0.686311 0.032969
530.368645 0.686733 0.033168
531.635757 0.687050 0.033367
532.885909 0.687278 0.033564
534.129055 0.687447 0.033754
535.390965 0.687489 0.033929
536.637695 0.687402 0.034088
537.893109 0.687243 0.034231
539.133519 0.686957 0.034349
540.386036 0.686549 0.034444
541.646201 0.686048 0.034516
542.887764 0.685457 0.034562
544.134684 0.684755 0.034576
545.429626 0.684008 0.034565
546.728095 0.683224 0.034532
548.037568 0.682420 0.034474
549.308347 0.681610 0.034393
550.559577 0.680821 0.034290
551.802528 0.680052 0.034165
553.085320 0.679294 0.034017
554.347265 0.678589 0.033857
555.599529 0.677887 0.033673
556.893140 0.677216 0.033476
558.170250 0.676612 0.033274
559.392153 0.676036 0.033060
560.608825 0.675532 0.032846
561.846061 0.675060 0.032627
563.108495 0.674622 0.032407
564.382060 0.674222 0.032193
565.666812 0.673861 0.031986
566.937818 0.673520 0.031787
568.150400 0.673216 0.031604
569.362313 0.672937 0.031437
570.608151 0.672689 0.031286
571.882557 0.672456 0.031152
573.143102 0.672215 0.031033
574.418265 0.671953 0.030940
575.712351 0.671701 0.030860
576.948080 0.671414 0.030786
578.173499 0.671043 0.030719
579.397542 0.670652 0.030667
580.654866 0.670243 0.030631
581.926207 0.669796 0.030607
583.187591 0.669352 0.030606
584.462580 0.668876 0.030607
585.723663 0.668330 0.030603
586.951948 0.667747 0.030604
588.185906 0.667119 0.030607
589.460007 0.666461 0.030615
590.715859 0.665766 0.030627
591.979554 0.665043 0.030637
593.269039 0.664296 0.030643
594.519898 0.663533 0.030644
595.812268 0.662744 0.030639
597.056098 0.661935 0.030631
598.321465 0.661123 0.030617
599.532197 0.660332 0.030598
600.752964 0.659538 0.030571
602.022347 0.658759 0.030544
603.295619 0.657974 0.030508
604.605354 0.657180 0.030463
605.876635 0.656425 0.030415
607.128622 0.655698 0.030368
608.349965 0.654985 0.030317
609.572569 0.654290 0.030261
610.840459 0.653605 0.030199
612.090211 0.652916 0.030126
